StockCode,description,gross_revenue,units,orders,customers,returns_value,returns_units,reversal_value,net_revenue,return_rate_pct,return_rate_adj_pct,avg_unit_price,cum_share_pct,rank
21865,PINK UNION JACK  PASSPORT COVER,618.93,271,106,52,0.0,0.0,0.0,618.93,0.0,0.0,2.28,96.52,2007
21473,SWEETHEART CREAM STEEL TABLE RECT,618.66,27,21,16,0.0,0.0,0.0,618.66,0.0,0.0,22.91,96.52,2008
20772,GARDEN PATH JOURNAL,621.19,247,65,40,2.55,1.0,2.55,618.64,0.41,0.0,2.51,96.53,2009
22035,VINTAGE CARAVAN GREETING CARD,617.32,1452,137,65,0.0,0.0,0.0,617.32,0.0,0.0,0.43,96.54,2010
22288,HANGING METAL RABBIT DECORATION,616.95,474,58,37,0.0,0.0,0.0,616.95,0.0,0.0,1.3,96.54,2011
23471,SIX DRAWER OFFICE TIDY,616.79,65,27,26,0.0,0.0,0.0,616.79,0.0,0.0,9.49,96.55,2012
21426,WOODLAND STORAGE BOX SMALL,624.58,256,46,15,8.4,4.0,0.0,616.18,1.34,1.34,2.44,96.56,2013
23180,MUM'S KITCHEN CLOCK,621.09,122,49,29,4.95,1.0,0.0,616.14,0.8,0.8,5.09,96.56,2014
23453,OVAL  MINI PORTRAIT FRAME,615.98,316,47,40,0.0,0.0,0.0,615.98,0.0,0.0,1.95,96.57,2015
23408,PHOTO FRAME LINEN AND LACE SMALL,644.8,310,59,53,29.12,14.0,0.0,615.68,4.52,4.52,2.08,96.57,2016
22396,MAGNETS PACK OF 4 RETRO PHOTO,630.37,1226,128,87,15.0,12.0,7.5,615.37,2.38,1.2,0.51,96.58,2017
21784,SHOE SHINE BOX,633.07,57,44,20,19.9,2.0,0.0,613.17,3.14,3.14,11.11,96.59,2018
21171,BATHROOM METAL SIGN,613.14,438,73,43,0.0,0.0,0.0,613.14,0.0,0.0,1.4,96.59,2019
23018,LARGE APOTHECARY MEASURING JAR,612.16,51,21,19,0.0,0.0,0.0,612.16,0.0,0.0,12.0,96.6,2020
21684,SMALL MEDINA STAMPED METAL BOWL,612.1,771,47,27,0.0,0.0,0.0,612.1,0.0,0.0,0.79,96.61,2021
22420,LIPSTICK PEN BABY PINK,611.3,1333,126,55,0.0,0.0,0.0,611.3,0.0,0.0,0.46,96.61,2022
22021,BLUE FELT EASTER EGG BASKET,610.45,365,71,60,0.0,0.0,0.0,610.45,0.0,0.0,1.67,96.62,2023
22116,METAL SIGN HIS DINNER IS SERVED,620.42,575,148,65,10.2,12.0,0.0,610.22,1.64,1.64,1.08,96.62,2024
22194,BLACK DINER WALL CLOCK,625.69,66,44,24,17.0,2.0,0.0,608.69,2.72,2.72,9.48,96.63,2025
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,608.53,335,72,26,0.0,0.0,0.0,608.53,0.0,0.0,1.82,96.64,2026
21769,VINTAGE POST OFFICE CABINET,607.65,11,2,2,0.0,0.0,0.0,607.65,0.0,0.0,55.24,96.64,2027
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,607.23,133,59,30,0.0,0.0,0.0,607.23,0.0,0.0,4.57,96.65,2028
72598,SET/12 TAPER CANDLES,605.89,607,93,38,0.0,0.0,0.0,605.89,0.0,0.0,1.0,96.66,2029
22515,CHILDS GARDEN SPADE PINK,608.95,266,84,53,4.2,2.0,0.0,604.75,0.69,0.69,2.29,96.66,2030
23425,STORAGE TIN HOME SWEET HOME,621.44,275,56,35,17.43,7.0,0.0,604.01,2.8,2.8,2.26,96.67,2031
20764,ABSTRACT CIRCLES SKETCHBOOK,603.31,142,76,45,0.0,0.0,0.0,603.31,0.0,0.0,4.25,96.67,2032
22255,FELT TOADSTOOL  SMALL,602.63,629,77,33,0.0,0.0,0.0,602.63,0.0,0.0,0.96,96.68,2033
21159,MOODY BOY  DOOR HANGER,601.79,1126,124,73,0.0,0.0,0.0,601.79,0.0,0.0,0.53,96.69,2034
23520,EMBROIDERED RIBBON REEL RUBY,600.55,167,32,30,0.0,0.0,0.0,600.55,0.0,0.0,3.6,96.69,2035
20932,PINK POT PLANT CANDLE,628.79,204,35,22,29.5,10.0,0.0,599.29,4.69,4.69,3.08,96.7,2036
21014,SWISS CHALET TREE DECORATION,598.82,1385,119,64,0.0,0.0,0.0,598.82,0.0,0.0,0.43,96.7,2037
84800L,LARGE WHITE/PINK ROSE ART FLOWER,639.36,360,22,20,40.56,24.0,0.0,598.8,6.34,6.34,1.78,96.71,2038
22359,GLASS JAR KINGS CHOICE,605.77,183,81,47,8.85,3.0,0.0,596.92,1.46,1.46,3.31,96.72,2039
22057,CERAMIC PLATE STRAWBERRY DESIGN,667.92,584,61,46,71.52,48.0,0.0,596.4,10.71,10.71,1.14,96.72,2040
22642,SET OF 4 NAPKIN CHARMS STARS,596.36,269,51,39,0.0,0.0,0.0,596.36,0.0,0.0,2.22,96.73,2041
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,595.85,525,85,33,0.0,0.0,0.0,595.85,0.0,0.0,1.13,96.74,2042
22266,EASTER DECORATION HANGING BUNNY,595.85,1887,92,69,0.0,0.0,0.0,595.85,0.0,0.0,0.32,96.74,2043
21292,SMALL STRIPES CHOCOLATE GIFT BAG,594.51,867,28,25,0.0,0.0,0.0,594.51,0.0,0.0,0.69,96.75,2044
21448,12 DAISY PEGS IN WOOD BOX,592.62,344,77,46,0.0,0.0,0.0,592.62,0.0,0.0,1.72,96.75,2045
22247,BUNNY DECORATION MAGIC GARDEN,591.44,668,113,54,0.0,0.0,0.0,591.44,0.0,0.0,0.89,96.76,2046
21253,SET OF PICTURE FRAME  STICKERS,590.42,134,62,14,0.0,0.0,0.0,590.42,0.0,0.0,4.41,96.77,2047
85017B,ENVELOPE 50 BLOSSOM IMAGES,600.29,1077,158,65,10.2,12.0,0.0,590.09,1.7,1.7,0.56,96.77,2048
23377,PACK OF 12 DOLLY GIRL TISSUES,592.45,1351,133,69,3.12,8.0,0.0,589.33,0.53,0.53,0.44,96.78,2049
21015,DARK BIRD HOUSE TREE DECORATION,589.55,1483,142,59,1.16,4.0,0.0,588.39,0.2,0.2,0.4,96.78,2050
85180B,PINK HEARTS LIGHT CHAIN,587.2,271,48,19,0.0,0.0,0.0,587.2,0.0,0.0,2.17,96.79,2051
23499,SET 12 VINTAGE DOILY CHALK,586.23,1312,110,86,0.0,0.0,0.0,586.23,0.0,0.0,0.45,96.8,2052
21576,LETS GO SHOPPING COTTON TOTE BAG,585.34,252,78,40,0.0,0.0,0.0,585.34,0.0,0.0,2.32,96.8,2053
22703,PINK CAT BOWL,583.33,360,123,30,0.0,0.0,0.0,583.33,0.0,0.0,1.62,96.81,2054
85144,JARDIN ETCHED GLASS CHEESE DISH,582.7,220,41,38,0.0,0.0,0.0,582.7,0.0,0.0,2.65,96.81,2055
20866,BLUE ROSE FABRIC MIRROR,709.7,597,90,34,127.2,120.0,0.0,582.5,17.92,17.92,1.19,96.82,2056
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,605.48,478,42,24,23.3,20.0,0.0,582.18,3.85,3.85,1.27,96.83,2057
22096,PINK PAISLEY SQUARE TISSUE BOX,584.09,1366,117,89,2.34,6.0,0.0,581.75,0.4,0.4,0.43,96.83,2058
23537,WALL ART I LOVE LONDON,581.13,111,34,20,0.0,0.0,0.0,581.13,0.0,0.0,5.24,96.84,2059
21096,SET/6 FRUIT SALAD  PAPER PLATES,581.09,1259,105,63,0.0,0.0,0.0,581.09,0.0,0.0,0.46,96.84,2060
23565,EGG CUP MILKMAID HELGA,586.31,410,63,28,6.25,5.0,0.0,580.06,1.07,1.07,1.43,96.85,2061
35971,ROSE FOLKART HEART DECORATIONS,600.93,462,88,39,21.25,17.0,0.0,579.68,3.54,3.54,1.3,96.86,2062
85141,JARDIN ETCHED GLASS FRUITBOWL,619.94,120,39,32,40.55,9.0,0.0,579.39,6.54,6.54,5.17,96.86,2063
23125,6PC WOOD PLATE SET DISPOSABLE,574.88,459,38,15,0.0,0.0,0.0,574.88,0.0,0.0,1.25,96.87,2064
22337,ANGEL DECORATION PAINTED ZINC,574.54,912,77,24,0.0,0.0,0.0,574.54,0.0,0.0,0.63,96.87,2065
22820,GIFT BAG BIRTHDAY,575.42,940,77,42,1.3,2.0,0.0,574.12,0.23,0.23,0.61,96.88,2066
22260,FELT EGG COSY BLUE RABBIT,577.44,552,104,37,3.4,4.0,0.0,574.04,0.59,0.59,1.05,96.88,2067
22233,JIGSAW RABBIT AND BIRDHOUSE,607.14,596,105,70,33.59,21.0,0.0,573.55,5.53,5.53,1.02,96.89,2068
20702,PINK PADDED MOBILE,573.54,134,42,31,0.0,0.0,0.0,573.54,0.0,0.0,4.28,96.9,2069
84754,S/15 SILVER GLASS BAUBLES IN BAG,725.52,558,62,35,152.64,144.0,0.0,572.88,21.04,21.04,1.3,96.9,2070
85136A,YELLOW SHARK HELICOPTER,572.41,71,53,35,0.0,0.0,0.0,572.41,0.0,0.0,8.06,96.91,2071
21468,BUTTERFLY CROCHET FOOD COVER,572.23,148,66,43,0.0,0.0,0.0,572.23,0.0,0.0,3.87,96.91,2072
20832,RED FLOCK LOVE HEART PHOTO FRAME,572.67,1067,82,47,0.85,1.0,0.0,571.82,0.15,0.15,0.54,96.92,2073
22825,DECORATIVE PLANT POT WITH FRIEZE,584.37,73,28,23,13.5,2.0,0.0,570.87,2.31,2.31,8.01,96.93,2074
84748,FOLK FELT HANGING MULTICOL GARLAND,570.86,204,61,7,0.0,0.0,0.0,570.86,0.0,0.0,2.8,96.93,2075
47310M,SMALL POP BOX FUNKY MONKEY,570.45,410,121,23,0.0,0.0,0.0,570.45,0.0,0.0,1.39,96.94,2076
23455,SMALL PARLOUR PICTURE FRAME,569.43,207,35,32,0.0,0.0,0.0,569.43,0.0,0.0,2.75,96.94,2077
85130D,BEADED CRYSTAL HEART PINK LARGE,569.29,565,62,41,0.0,0.0,0.0,569.29,0.0,0.0,1.01,96.95,2078
21251,DINOSAUR HEIGHT CHART STICKER SET,568.98,182,46,32,0.0,0.0,0.0,568.98,0.0,0.0,3.13,96.95,2079
85161,ACRYLIC GEOMETRIC LAMP,568.65,35,20,8,0.0,0.0,0.0,568.65,0.0,0.0,16.25,96.96,2080
23219,LAUREL STAR ANTIQUE SILVER,568.6,430,61,41,0.0,0.0,0.0,568.6,0.0,0.0,1.32,96.97,2081
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,572.26,1322,61,53,3.9,6.0,0.0,568.36,0.68,0.68,0.43,96.97,2082
21488,RED WHITE SCARF  HOT WATER BOTTLE,566.17,69,16,2,0.0,0.0,0.0,566.17,0.0,0.0,8.21,96.98,2083
22482,BLUE TEA TOWEL CLASSIC DESIGN,565.86,478,53,40,0.0,0.0,0.0,565.86,0.0,0.0,1.18,96.98,2084
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,589.9,362,50,40,25.5,6.0,25.5,564.4,4.32,0.0,1.63,96.99,2085
85019A,ROMANTIC IMAGES NOTEBOOK SET,564.35,414,33,25,0.0,0.0,0.0,564.35,0.0,0.0,1.36,97.0,2086
21581,SKULLS  DESIGN  COTTON TOTE BAG,590.67,252,79,33,27.0,12.0,0.0,563.67,4.57,4.57,2.34,97.0,2087
23381,PACK OF 12 VINTAGE LEAF TISSUES,562.88,1496,80,59,0.0,0.0,0.0,562.88,0.0,0.0,0.38,97.01,2088
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,562.22,364,44,34,0.0,0.0,0.0,562.22,0.0,0.0,1.54,97.01,2089
22272,FELTCRAFT DOLL MARIA,564.92,196,48,43,2.95,1.0,0.0,561.97,0.52,0.52,2.88,97.02,2090
21219,SET/4 BADGES BALLOON GIRL,561.84,448,89,35,0.0,0.0,0.0,561.84,0.0,0.0,1.25,97.02,2091
84912A,PINK ROSE WASHBAG,560.62,156,74,25,0.0,0.0,0.0,560.62,0.0,0.0,3.59,97.03,2092
84569D,PACK 6 HEART/ICE-CREAM PATCHES,560.62,467,98,32,0.0,0.0,0.0,560.62,0.0,0.0,1.2,97.04,2093
85016,SET OF 6 VINTAGE NOTELETS KIT,560.11,563,42,22,0.0,0.0,0.0,560.11,0.0,0.0,0.99,97.04,2094
85163A,WHITE BAROQUE WALL CLOCK,559.0,66,32,15,0.0,0.0,0.0,559.0,0.0,0.0,8.47,97.05,2095
21675,BUTTERFLIES STICKERS,568.26,628,110,45,10.2,12.0,0.0,558.06,1.79,1.79,0.9,97.05,2096
21662,VINTAGE GLASS COFFEE CADDY,557.3,86,26,14,0.0,0.0,0.0,557.3,0.0,0.0,6.48,97.06,2097
85187,S/12 MINI RABBIT EASTER,556.53,337,69,53,0.0,0.0,0.0,556.53,0.0,0.0,1.65,97.06,2098
23069,EDWARDIAN PHOTO FRAME,556.21,88,32,27,0.0,0.0,0.0,556.21,0.0,0.0,6.32,97.07,2099
23451,SQUARE MINI PORTRAIT FRAME,556.17,277,52,38,0.0,0.0,0.0,556.17,0.0,0.0,2.01,97.08,2100
21264,WHITE GOOSE FEATHER TREE 60CM,571.65,283,48,37,15.6,8.0,0.0,556.05,2.73,2.73,2.02,97.08,2101
23016,GLASS TWIST BON BON JAR,575.25,74,24,19,19.95,3.0,0.0,555.3,3.47,3.47,7.77,97.09,2102
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,554.78,451,82,24,0.0,0.0,0.0,554.78,0.0,0.0,1.23,97.09,2103
85032D,YULETIDE IMAGES GIFT WRAP SET,561.34,687,93,57,7.8,12.0,0.0,553.54,1.39,1.39,0.82,97.1,2104
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,555.12,329,38,20,1.65,1.0,0.0,553.47,0.3,0.3,1.69,97.1,2105
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,553.07,201,34,17,0.0,0.0,0.0,553.07,0.0,0.0,2.75,97.11,2106
17129F,BLUE GLASS GEMS IN BAG,553.83,588,57,11,1.7,2.0,0.0,552.13,0.31,0.31,0.94,97.12,2107
23473,WOODLAND SMALL RED FELT HEART,552.02,678,51,41,0.0,0.0,0.0,552.02,0.0,0.0,0.81,97.12,2108
35599B,BLACK CHRISTMAS TREE 120CM,551.13,217,27,19,0.0,0.0,0.0,551.13,0.0,0.0,2.54,97.13,2109
22102,MIRROR MOSAIC T-LIGHT HOLDER,831.84,1622,31,13,280.8,720.0,280.8,551.04,33.76,0.0,0.51,97.13,2110
22903,CALENDAR FAMILY FAVOURITES,550.6,193,59,21,0.0,0.0,0.0,550.6,0.0,0.0,2.85,97.14,2111
21397,BLUE POLKADOT EGG CUP,550.43,1075,65,43,0.0,0.0,0.0,550.43,0.0,0.0,0.51,97.14,2112
23457,LARGE PARLOUR PICTURE FRAME,549.88,112,31,27,0.0,0.0,0.0,549.88,0.0,0.0,4.91,97.15,2113
22232,JIGSAW TOADSTOOLS 3 PIECE,604.46,690,83,54,54.72,64.0,0.0,549.74,9.05,9.05,0.88,97.15,2114
21194,PINK  HONEYCOMB PAPER FAN,555.97,498,65,37,6.5,10.0,0.0,549.47,1.17,1.17,1.12,97.16,2115
21849,SILVER DIAMANTE PEN IN GIFT BOX,548.93,173,66,16,0.0,0.0,0.0,548.93,0.0,0.0,3.17,97.17,2116
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,637.56,2412,65,57,89.29,163.0,3.3,548.27,14.0,13.56,0.26,97.17,2117
23549,WRAP BIRD GARDEN,548.1,1305,52,46,0.0,0.0,0.0,548.1,0.0,0.0,0.42,97.18,2118
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,547.76,247,40,25,0.0,0.0,0.0,547.76,0.0,0.0,2.22,97.18,2119
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,547.35,185,35,25,0.0,0.0,0.0,547.35,0.0,0.0,2.96,97.19,2120
17012D,ORIGAMI ROSE INCENSE/CANDLE SET,547.24,461,97,35,0.0,0.0,0.0,547.24,0.0,0.0,1.19,97.19,2121
21128,GOLD FISHING GNOME,546.6,68,36,12,0.0,0.0,0.0,546.6,0.0,0.0,8.04,97.2,2122
47563A,RETRO LONGBOARD IRONING BOARD COVER,551.51,285,105,31,5.0,4.0,0.0,546.51,0.91,0.91,1.94,97.21,2123
90062,CARNIVAL BRACELET,558.03,44,26,6,12.75,1.0,0.0,545.28,2.28,2.28,12.68,97.21,2124
71279,PINK GLASS CANDLEHOLDER,558.37,175,38,20,14.75,5.0,0.0,543.62,2.64,2.64,3.19,97.22,2125
23043,PAPER LANTERN 9 POINT HOLLY STAR L,543.51,81,23,18,0.0,0.0,0.0,543.51,0.0,0.0,6.71,97.22,2126
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,541.39,249,27,21,0.0,0.0,0.0,541.39,0.0,0.0,2.17,97.23,2127
22261,FELT EGG COSY WHITE RABBIT,544.71,579,107,61,3.4,4.0,0.0,541.31,0.62,0.62,0.94,97.23,2128
22513,DOORSTOP FOOTBALL DESIGN,539.9,152,67,37,0.0,0.0,0.0,539.9,0.0,0.0,3.55,97.24,2129
22717,CARD DOG AND BALL,535.78,1229,131,69,0.0,0.0,0.0,535.78,0.0,0.0,0.44,97.24,2130
85172,HYACINTH BULB T-LIGHT CANDLES,569.68,1314,43,34,34.02,81.0,0.0,535.66,5.97,5.97,0.43,97.25,2131
23074,EMBOSSED HEART TRINKET BOX,547.27,246,48,32,12.48,6.0,0.0,534.79,2.28,2.28,2.22,97.25,2132
23398,HANGING HEART BONHEUR,535.35,606,69,53,0.85,1.0,0.0,534.5,0.16,0.16,0.88,97.26,2133
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,553.01,475,93,26,18.96,24.0,0.0,534.05,3.43,3.43,1.16,97.27,2134
22023,EMPIRE BIRTHDAY CARD,538.72,1206,146,71,5.04,12.0,0.0,533.68,0.94,0.94,0.45,97.27,2135
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,609.02,268,26,16,75.6,36.0,0.0,533.42,12.41,12.41,2.27,97.28,2136
35965,FOLKART HEART NAPKIN RINGS,551.13,366,69,22,18.96,24.0,0.0,532.17,3.44,3.44,1.51,97.28,2137
22543,MINI JIGSAW BAKE A CAKE,530.8,1453,55,32,0.0,0.0,0.0,530.8,0.0,0.0,0.37,97.29,2138
85088,CANDY SPOT HAND BAG,534.83,259,51,18,4.2,2.0,0.0,530.63,0.79,0.79,2.06,97.29,2139
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,530.6,448,94,33,0.0,0.0,0.0,530.6,0.0,0.0,1.18,97.3,2140
35241,ENAMEL BLUE RIM BISCUIT BIN,530.49,103,44,27,0.0,0.0,0.0,530.49,0.0,0.0,5.15,97.3,2141
21270,ANTIQUE CREAM CUTLERY CUPBOARD,530.19,50,36,12,0.0,0.0,0.0,530.19,0.0,0.0,10.6,97.31,2142
75131,METAL TUBE CHIME ON BAMBOO,529.21,490,15,13,0.0,0.0,0.0,529.21,0.0,0.0,1.08,97.31,2143
22709,WRAP WEDDING DAY,528.5,1325,39,38,0.0,0.0,0.0,528.5,0.0,0.0,0.4,97.32,2144
23060,HEART BEADED TRELLIS DECORATION,528.17,249,42,34,0.0,0.0,0.0,528.17,0.0,0.0,2.12,97.33,2145
22707,WRAP MONSTER FUN,527.94,1257,49,41,0.0,0.0,0.0,527.94,0.0,0.0,0.42,97.33,2146
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,527.85,69,1,1,0.0,0.0,0.0,527.85,0.0,0.0,7.65,97.34,2147
21277,FRENCH STYLE EMBOSSED HEART CABINET,571.43,26,22,19,43.9,2.0,0.0,527.53,7.68,7.68,21.98,97.34,2148
82613D,METAL SIGN CUPCAKE SINGLE HOOK,534.24,696,111,43,8.4,20.0,0.0,525.84,1.57,1.57,0.77,97.35,2149
22521,CHILDS GARDEN TROWEL PINK,525.51,609,104,81,0.0,0.0,0.0,525.51,0.0,0.0,0.86,97.35,2150
35809A,ENAMEL PINK TEA CONTAINER,525.39,429,71,37,0.0,0.0,0.0,525.39,0.0,0.0,1.22,97.36,2151
22496,SET OF 2 ROUND TINS DUTCH CHEESE,535.11,253,79,63,11.8,4.0,0.0,523.31,2.21,2.21,2.12,97.36,2152
20785,FUSCHIA RETRO BAR STOOL,523.3,14,5,4,0.0,0.0,0.0,523.3,0.0,0.0,37.38,97.37,2153
22861,EASTER TIN CHICKS IN GARDEN,522.93,305,50,36,0.0,0.0,0.0,522.93,0.0,0.0,1.71,97.37,2154
85131B,BEADED CRYSTAL HEART GREEN ON STICK,521.11,623,172,2,0.0,0.0,0.0,521.11,0.0,0.0,0.84,97.38,2155
85025C,PINK HEART SHAPE PHOTO FRAME,520.91,321,39,27,1.65,1.0,0.0,519.26,0.32,0.32,1.62,97.38,2156
23336,EGG FRYING PAN PINK,519.25,225,85,46,0.0,0.0,0.0,519.25,0.0,0.0,2.31,97.39,2157
84313B,BLUE TV TRAY TABLE,518.61,127,39,6,0.0,0.0,0.0,518.61,0.0,0.0,4.08,97.4,2158
21059,PARTY INVITES DINOSAURS,528.23,611,94,67,10.2,12.0,0.0,518.03,1.93,1.93,0.86,97.4,2159
85104,SILVER GLASS T-LIGHT SET,525.75,201,17,13,8.85,3.0,0.0,516.9,1.68,1.68,2.62,97.41,2160
85135B,BLUE DRAGONFLY HELICOPTER,524.55,65,45,28,7.95,1.0,0.0,516.6,1.52,1.52,8.07,97.41,2161
21801,CHRISTMAS TREE DECORATION WITH BELL,530.26,1251,125,22,15.12,36.0,15.12,515.14,2.85,0.0,0.42,97.42,2162
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,513.02,104,36,22,0.0,0.0,0.0,513.02,0.0,0.0,4.93,97.42,2163
22216,T-LIGHT HOLDER WHITE LACE,512.93,588,68,17,0.0,0.0,0.0,512.93,0.0,0.0,0.87,97.43,2164
23136,IVORY WIRE SWEETHEART LETTER TRAY,511.89,135,49,39,0.0,0.0,0.0,511.89,0.0,0.0,3.79,97.43,2165
23139,SINGLE WIRE HOOK PINK HEART,528.7,414,27,20,17.4,12.0,17.4,511.3,3.29,0.0,1.28,97.44,2166
22280,POCKET BAG PINK PAISELY BROWN SPOT,509.59,468,95,26,0.0,0.0,0.0,509.59,0.0,0.0,1.09,97.44,2167
84352,SILVER CHRISTMAS TREE BAUBLE STAND,577.35,34,23,14,67.8,4.0,0.0,509.55,11.74,11.74,16.98,97.45,2168
72819,CUPID DESIGN SCENTED CANDLES,509.07,225,43,28,0.0,0.0,0.0,509.07,0.0,0.0,2.26,97.45,2169
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,508.37,554,80,51,0.0,0.0,0.0,508.37,0.0,0.0,0.92,97.46,2170
23660,HENRIETTA HEN MUG,534.66,306,42,30,26.4,16.0,0.0,508.26,4.94,4.94,1.75,97.46,2171
22248,DECORATION  PINK CHICK MAGIC GARDEN,525.09,593,109,43,17.0,20.0,0.0,508.09,3.24,3.24,0.89,97.47,2172
20761,BLUE PAISLEY SKETCHBOOK,505.97,120,63,46,0.0,0.0,0.0,505.97,0.0,0.0,4.22,97.47,2173
84665,SQUARE CHERRY BLOSSOM CABINET,624.75,105,17,14,119.0,20.0,0.0,505.75,19.05,19.05,5.95,97.48,2174
21455,PAINTED YELLOW WOODEN DAISY,516.79,612,117,32,11.05,13.0,0.0,505.74,2.14,2.14,0.84,97.48,2175
20998,ROSE DU SUD OVEN GLOVE,505.2,185,69,27,0.0,0.0,0.0,505.2,0.0,0.0,2.73,97.49,2176
22127,PARTY CONES CARNIVAL ASSORTED,504.88,404,22,20,0.0,0.0,0.0,504.88,0.0,0.0,1.25,97.49,2177
21654,RIDGED GLASS FINGER BOWL,504.68,974,59,40,0.0,0.0,0.0,504.68,0.0,0.0,0.52,97.5,2178
85231G,ORANGE SCENTED SET/9 T-LIGHTS,511.05,600,87,49,8.5,10.0,0.0,502.55,1.66,1.66,0.85,97.5,2179
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,501.98,107,45,29,0.0,0.0,0.0,501.98,0.0,0.0,4.69,97.51,2180
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",510.18,587,115,39,8.4,20.0,0.0,501.78,1.65,1.65,0.87,97.51,2181
23021,GLASS BONNE JAM JAR,500.82,120,27,24,0.0,0.0,0.0,500.82,0.0,0.0,4.17,97.52,2182
20681,PINK POLKADOT CHILDRENS UMBRELLA,506.96,140,46,29,6.5,2.0,0.0,500.46,1.28,1.28,3.62,97.53,2183
23560,SET OF 6 RIBBONS COUNTRY STYLE,499.18,172,26,20,0.0,0.0,0.0,499.18,0.0,0.0,2.9,97.53,2184
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,501.44,324,85,40,3.75,3.0,0.0,497.69,0.75,0.75,1.55,97.54,2185
22618,COOKING SET RETROSPOT,671.53,69,28,23,174.18,20.0,0.0,497.35,25.94,25.94,9.73,97.54,2186
23117,POPPY FIELDS CHOPPING BOARD,501.23,93,45,39,4.95,1.0,0.0,496.28,0.99,0.99,5.39,97.55,2187
21925,UNION STRIPE CUSHION COVER,503.75,403,65,38,7.5,6.0,0.0,496.25,1.49,1.49,1.25,97.55,2188
21972,SET OF 36 DINOSAUR PAPER DOILIES,499.08,335,65,35,2.9,2.0,0.0,496.18,0.58,0.58,1.49,97.56,2189
22516,CHILDS GARDEN RAKE BLUE,494.89,206,62,35,0.0,0.0,0.0,494.89,0.0,0.0,2.4,97.56,2190
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,536.41,449,35,20,41.65,49.0,0.0,494.76,7.76,7.76,1.19,97.57,2191
20766,GARDEN PATH SKETCHBOOK,493.57,122,57,41,0.0,0.0,0.0,493.57,0.0,0.0,4.05,97.57,2192
21358,TOAST ITS - HAPPY BIRTHDAY,493.29,411,108,54,0.0,0.0,0.0,493.29,0.0,0.0,1.2,97.58,2193
46776C,WOVEN FROST CUSHION COVER,492.79,117,59,6,0.0,0.0,0.0,492.79,0.0,0.0,4.21,97.58,2194
21926,RED/CREAM STRIPE CUSHION COVER,509.9,414,60,35,17.5,14.0,0.0,492.4,3.43,3.43,1.23,97.59,2195
35598D,PINK/WHITE CHRISTMAS TREE 60CM,493.01,684,42,23,0.65,1.0,0.0,492.36,0.13,0.13,0.72,97.59,2196
82616B,FRAPPUCINO SCARF KNITTING KIT,502.74,343,73,35,11.25,9.0,0.0,491.49,2.24,2.24,1.47,97.6,2197
22511,RETROSPOT BABUSHKA DOORSTOP,495.2,251,54,44,3.75,1.0,0.0,491.45,0.76,0.76,1.97,97.6,2198
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,498.03,55,27,20,8.25,1.0,0.0,489.78,1.66,1.66,9.06,97.61,2199
21632,VINTAGE PINK DECORATIVE PARASOL,489.74,88,24,5,0.0,0.0,0.0,489.74,0.0,0.0,5.57,97.61,2200
22050,PINK PAISLEY ROSE GIFT WRAP,498.5,1225,40,37,10.5,25.0,0.0,488.0,2.11,2.11,0.41,97.62,2201
84598,BOYS ALPHABET IRON ON PATCHES,546.04,1975,99,5,60.48,288.0,0.0,485.56,11.08,11.08,0.28,97.62,2202
21202,DOLLY HONEYCOMB GARLAND,485.46,474,25,20,0.0,0.0,0.0,485.46,0.0,0.0,1.02,97.63,2203
21454,PAINTED PINK RABBIT,485.16,572,136,41,0.0,0.0,0.0,485.16,0.0,0.0,0.85,97.63,2204
23218,LAUREL STAR ANTIQUE GOLD,483.03,379,40,27,0.0,0.0,0.0,483.03,0.0,0.0,1.27,97.64,2205
21634,ASSORTED MINI MADRAS NOTEBOOK,481.95,976,28,22,0.0,0.0,0.0,481.95,0.0,0.0,0.49,97.64,2206
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,481.8,420,85,37,0.0,0.0,0.0,481.8,0.0,0.0,1.15,97.65,2207
